Algorithm,Classifier,Transform method,Dataset,ConfigurationFile,Train_time_ms,Test_time_ms,Hamming Loss,Subset Accuracy,Macro-averaged Precision,Macro-averaged F-Measure
MIMLClassifierToML,mulan.classifier.lazy.BRkNN,miml.transformation.mimlTOml.MiniMaxTransformation,miml_birds_random_80train.arff,MIMLtoML_MMT_BRkNN.config,4,19,0.17669172932330826,0.0,0.14811789088104876,0.15242692644925007
