Algorithm,Dataset,ConfigurationFile,Train_time_ms(avg),Train_time_ms(std),Test_time_ms(avg),Test_time_ms(std),Hamming Loss,Hamming Loss Std,Subset Accuracy,Subset Accuracy Std,Macro-averaged Precision,Macro-averaged Precision Std,Macro-averaged Precision-BRCR,Macro-averaged Precision-BRCR Std,Macro-averaged Precision-PAWR,Macro-averaged Precision-PAWR Std,Macro-averaged Precision-PSFL,Macro-averaged Precision-PSFL Std,Macro-averaged Precision-RBNU,Macro-averaged Precision-RBNU Std,Macro-averaged Precision-DEJU,Macro-averaged Precision-DEJU Std,Macro-averaged Precision-OSFL,Macro-averaged Precision-OSFL Std,Macro-averaged Precision-HETH,Macro-averaged Precision-HETH Std,Macro-averaged Precision-CBCH,Macro-averaged Precision-CBCH Std,Macro-averaged Precision-VATH,Macro-averaged Precision-VATH Std,Macro-averaged Precision-HEWA,Macro-averaged Precision-HEWA Std,Macro-averaged Precision-SWTH,Macro-averaged Precision-SWTH Std,Macro-averaged Precision-HAFL,Macro-averaged Precision-HAFL Std,Macro-averaged Precision-WETA,Macro-averaged Precision-WETA Std,Macro-averaged Precision-BHGB,Macro-averaged Precision-BHGB Std,Macro-averaged Precision-GCKI,Macro-averaged Precision-GCKI Std,Macro-averaged Precision-WAVI,Macro-averaged Precision-WAVI Std,Macro-averaged Precision-MGWA,Macro-averaged Precision-MGWA Std,Macro-averaged Precision-STJA,Macro-averaged Precision-STJA Std,Macro-averaged Precision-CONI,Macro-averaged Precision-CONI Std,Macro-averaged F-Measure,Macro-averaged F-Measure Std,Macro-averaged F-Measure-BRCR,Macro-averaged F-Measure-BRCR Std,Macro-averaged F-Measure-PAWR,Macro-averaged F-Measure-PAWR Std,Macro-averaged F-Measure-PSFL,Macro-averaged F-Measure-PSFL Std,Macro-averaged F-Measure-RBNU,Macro-averaged F-Measure-RBNU Std,Macro-averaged F-Measure-DEJU,Macro-averaged F-Measure-DEJU Std,Macro-averaged F-Measure-OSFL,Macro-averaged F-Measure-OSFL Std,Macro-averaged F-Measure-HETH,Macro-averaged F-Measure-HETH Std,Macro-averaged F-Measure-CBCH,Macro-averaged F-Measure-CBCH Std,Macro-averaged F-Measure-VATH,Macro-averaged F-Measure-VATH Std,Macro-averaged F-Measure-HEWA,Macro-averaged F-Measure-HEWA Std,Macro-averaged F-Measure-SWTH,Macro-averaged F-Measure-SWTH Std,Macro-averaged F-Measure-HAFL,Macro-averaged F-Measure-HAFL Std,Macro-averaged F-Measure-WETA,Macro-averaged F-Measure-WETA Std,Macro-averaged F-Measure-BHGB,Macro-averaged F-Measure-BHGB Std,Macro-averaged F-Measure-GCKI,Macro-averaged F-Measure-GCKI Std,Macro-averaged F-Measure-WAVI,Macro-averaged F-Measure-WAVI Std,Macro-averaged F-Measure-MGWA,Macro-averaged F-Measure-MGWA Std,Macro-averaged F-Measure-STJA,Macro-averaged F-Measure-STJA Std,Macro-averaged F-Measure-CONI,Macro-averaged F-Measure-CONI Std,Geometric Mean Average Interpolated Precision,Geometric Mean Average Interpolated Precision Std,Geometric Mean Average Interpolated Precision-BRCR,Geometric Mean Average Interpolated Precision-BRCR Std,Geometric Mean Average Interpolated Precision-PAWR,Geometric Mean Average Interpolated Precision-PAWR Std,Geometric Mean Average Interpolated Precision-PSFL,Geometric Mean Average Interpolated Precision-PSFL Std,Geometric Mean Average Interpolated Precision-RBNU,Geometric Mean Average Interpolated Precision-RBNU Std,Geometric Mean Average Interpolated Precision-DEJU,Geometric Mean Average Interpolated Precision-DEJU Std,Geometric Mean Average Interpolated Precision-OSFL,Geometric Mean Average Interpolated Precision-OSFL Std,Geometric Mean Average Interpolated Precision-HETH,Geometric Mean Average Interpolated Precision-HETH Std,Geometric Mean Average Interpolated Precision-CBCH,Geometric Mean Average Interpolated Precision-CBCH Std,Geometric Mean Average Interpolated Precision-VATH,Geometric Mean Average Interpolated Precision-VATH Std,Geometric Mean Average Interpolated Precision-HEWA,Geometric Mean Average Interpolated Precision-HEWA Std,Geometric Mean Average Interpolated Precision-SWTH,Geometric Mean Average Interpolated Precision-SWTH Std,Geometric Mean Average Interpolated Precision-HAFL,Geometric Mean Average Interpolated Precision-HAFL Std,Geometric Mean Average Interpolated Precision-WETA,Geometric Mean Average Interpolated Precision-WETA Std,Geometric Mean Average Interpolated Precision-BHGB,Geometric Mean Average Interpolated Precision-BHGB Std,Geometric Mean Average Interpolated Precision-GCKI,Geometric Mean Average Interpolated Precision-GCKI Std,Geometric Mean Average Interpolated Precision-WAVI,Geometric Mean Average Interpolated Precision-WAVI Std,Geometric Mean Average Interpolated Precision-MGWA,Geometric Mean Average Interpolated Precision-MGWA Std,Geometric Mean Average Interpolated Precision-STJA,Geometric Mean Average Interpolated Precision-STJA Std,Geometric Mean Average Interpolated Precision-CONI,Geometric Mean Average Interpolated Precision-CONI Std
MIMLBagging,miml_birds.arff,MIMLClassifierEnsemble.config,573.8,86.89625998856339,663.8,79.59748739753033,0.24252407334124784,0.059348755339779874,0.003508771929824561,0.007017543859649122,0.13188726413529264,0.015318545773144282,0.3380952380952381,0.051316326530612244,0.22545454545454544,0.021353057851239667,0.0,0.0,0.033,0.0021382,0.04,0.00608,0.21046469869999282,0.054943658101623535,0.08880808080808081,0.04355469882665034,0.26285926311600255,0.07854373958434999,0.20757894736842103,0.025040261988304096,0.3583110638891572,0.10796162346376743,0.13815126050420168,0.07242135379642052,0.10436507936507936,0.03114043209876543,0.0,0.0,0.21083333333333334,0.1094126388888889,0.02222222222222222,0.0018765432098765428,0.0,0.0,0.0,0.0,0.13714285714285715,0.037242448979591836,0.1285714285714286,0.050081632653061224,0.15446817774584343,0.024438473952130373,0.3387025255446308,0.03991492149647152,0.26631148123083603,0.03572136537769556,0.0,0.0,0.055384615384615386,0.005502485207100592,0.04444444444444444,0.007506172839506171,0.25728451563691834,0.06531084800849003,0.1057889822595705,0.052511411536292074,0.30946543778801844,0.06287854999681454,0.24980788965608705,0.027106373688533508,0.44359789653907294,0.12536120823554475,0.17426573426573427,0.07107322216245295,0.14173998044965788,0.041393796218991835,0.0,0.0,0.20709454796411317,0.0670543747693014,0.03809523809523809,0.0055147392290249425,0.0,0.0,0.0,0.0,0.16547619047619047,0.05595776643990928,0.13743589743589743,0.05528447074293229,NaN,NaN,0.3575953274306944,0.0624616748400965,0.33581862683093877,0.03959434098319217,NaN,NaN,0.09396969696969697,0.015557510376492192,0.09901193633952254,0.016076545254714865,0.2754876722360926,0.05150164412810887,0.1680640992587979,0.05065582440742643,0.390376249033422,0.10038447003856074,0.2915752616041965,0.06933963205237713,0.45266159159185476,0.13002314052227246,0.1791114051114051,0.07865339593529126,0.17660151408815686,0.032334400265277494,0.04709329184537325,0.00828169980316926,0.1941576674355163,0.06678319660334273,0.09712221396801271,0.02486713464076428,NaN,NaN,NaN,NaN,0.16892611092611093,0.03783604733744349,0.22512245597539712,0.06713555277382979
