Algorithm,Classifier,Transform method,Dataset,ConfigurationFile,Train_time_ms,Test_time_ms,Hamming Loss,Subset Accuracy,Macro-averaged Precision,Macro-averaged F-Measure
MIMLClassifierToMI,weka.classifiers.mi.MILR,miml.classifiers.miml.mimlTOmi.MIMLBinaryRelevance,miml_birds_random_80train.arff,MIMLtoMI_BR_MILR.config,6430,192,0.13461538461538464,0.07692307692307693,0.35051147682726636,0.3788037715036473
