Algorithm,Classifier,Transform method,Dataset,ConfigurationFile,Train_time_ms(avg),Test_time_ms(avg),Hamming Loss,Subset Accuracy,Macro-averaged Precision,Macro-averaged F-Measure
MIMLClassifierToMI,weka.classifiers.mi.MIWrapper,miml.classifiers.miml.mimlTOmi.MIMLLabelPowerset,miml_birds.arff,MIMLtoMI_LP_MIWrapper.config,39.4,88.4,0.13353973168214658,0.08936651583710407,0.11959196634119233,0.12765978718845963
